Codice Regione-Data inizio;Regione-Data inizio;Codice Provincia/Uts-Data inizio;Provincia/uts-Data inizio;Codice Comune-Data inizio;Comune-Data inizio;Codice Comune-Data fine;Comune-Data fine;Codice Provincia/Uts-Data fine;Provincia/Uts-Data fine;Codice Regione-Data fine;Regione-Data fine
05;Veneto;023;Verona;023030;Costermano;023030;Costermano sul Garda;023;Verona;05;Veneto
05;Veneto;023;Verona;023031;Dolcè;023031;Dolcè;023;Verona;05;Veneto
05;Veneto;023;Verona;023032;Erbè;023032;Erbè;023;Verona;05;Veneto
05;Veneto;023;Verona;023033;Erbezzo;023033;Erbezzo;023;Verona;05;Veneto
05;Veneto;023;Verona;023034;Ferrara di Monte Baldo;023034;Ferrara di Monte Baldo;023;Verona;05;Veneto
05;Veneto;023;Verona;023035;Fumane;023035;Fumane;023;Verona;05;Veneto
05;Veneto;023;Verona;023036;Garda;023036;Garda;023;Verona;05;Veneto
05;Veneto;023;Verona;023037;Gazzo Veronese;023037;Gazzo Veronese;023;Verona;05;Veneto
05;Veneto;023;Verona;023038;Grezzana;023038;Grezzana;023;Verona;05;Veneto
05;Veneto;023;Verona;023039;Illasi;023039;Illasi;023;Verona;05;Veneto
05;Veneto;023;Verona;023040;Isola della Scala;023040;Isola della Scala;023;Verona;05;Veneto
05;Veneto;023;Verona;023041;Isola Rizza;023041;Isola Rizza;023;Verona;05;Veneto
05;Veneto;023;Verona;023042;Lavagno;023042;Lavagno;023;Verona;05;Veneto
05;Veneto;023;Verona;023043;Lazise;023043;Lazise;023;Verona;05;Veneto
05;Veneto;023;Verona;023044;Legnago;023044;Legnago;023;Verona;05;Veneto
05;Veneto;023;Verona;023045;Malcesine;023045;Malcesine;023;Verona;05;Veneto
05;Veneto;023;Verona;023046;Marano di Valpolicella;023046;Marano di Valpolicella;023;Verona;05;Veneto
05;Veneto;023;Verona;023047;Mezzane di Sotto;023047;Mezzane di Sotto;023;Verona;05;Veneto
05;Veneto;023;Verona;023048;Minerbe;023048;Minerbe;023;Verona;05;Veneto
05;Veneto;023;Verona;023049;Montecchia di Crosara;023049;Montecchia di Crosara;023;Verona;05;Veneto
05;Veneto;023;Verona;023050;Monteforte d'Alpone;023050;Monteforte d'Alpone;023;Verona;05;Veneto
05;Veneto;023;Verona;023051;Mozzecane;023051;Mozzecane;023;Verona;05;Veneto
05;Veneto;023;Verona;023052;Negrar;023052;Negrar di Valpolicella;023;Verona;05;Veneto
05;Veneto;023;Verona;023053;Nogara;023053;Nogara;023;Verona;05;Veneto
05;Veneto;023;Verona;023054;Nogarole Rocca;023054;Nogarole Rocca;023;Verona;05;Veneto
05;Veneto;023;Verona;023055;Oppeano;023055;Oppeano;023;Verona;05;Veneto
05;Veneto;023;Verona;023056;Palù;023056;Palù;023;Verona;05;Veneto
05;Veneto;023;Verona;023057;Pastrengo;023057;Pastrengo;023;Verona;05;Veneto
05;Veneto;023;Verona;023058;Pescantina;023058;Pescantina;023;Verona;05;Veneto
05;Veneto;023;Verona;023059;Peschiera del Garda;023059;Peschiera del Garda;023;Verona;05;Veneto
05;Veneto;023;Verona;023060;Povegliano Veronese;023060;Povegliano Veronese;023;Verona;05;Veneto
05;Veneto;023;Verona;023061;Pressana;023061;Pressana;023;Verona;05;Veneto
05;Veneto;023;Verona;023062;Rivoli Veronese;023062;Rivoli Veronese;023;Verona;05;Veneto
05;Veneto;023;Verona;023063;Roncà;023063;Roncà;023;Verona;05;Veneto
05;Veneto;023;Verona;023064;Ronco all'Adige;023064;Ronco all'Adige;023;Verona;05;Veneto
05;Veneto;023;Verona;023065;Roverchiara;023065;Roverchiara;023;Verona;05;Veneto
05;Veneto;023;Verona;023066;Roveredo di Guà;023066;Roveredo di Guà;023;Verona;05;Veneto
05;Veneto;023;Verona;023067;Roverè Veronese;023067;Roverè Veronese;023;Verona;05;Veneto
05;Veneto;023;Verona;023068;Salizzole;023068;Salizzole;023;Verona;05;Veneto
05;Veneto;023;Verona;023069;San Bonifacio;023069;San Bonifacio;023;Verona;05;Veneto
05;Veneto;023;Verona;023070;San Giovanni Ilarione;023070;San Giovanni Ilarione;023;Verona;05;Veneto
05;Veneto;023;Verona;023071;San Giovanni Lupatoto;023071;San Giovanni Lupatoto;023;Verona;05;Veneto
05;Veneto;023;Verona;023072;Sanguinetto;023072;Sanguinetto;023;Verona;05;Veneto
05;Veneto;023;Verona;023073;San Martino Buon Albergo;023073;San Martino Buon Albergo;023;Verona;05;Veneto
05;Veneto;023;Verona;023074;San Mauro di Saline;023074;San Mauro di Saline;023;Verona;05;Veneto
05;Veneto;023;Verona;023075;San Pietro di Morubio;023075;San Pietro di Morubio;023;Verona;05;Veneto
05;Veneto;023;Verona;023076;San Pietro in Cariano;023076;San Pietro in Cariano;023;Verona;05;Veneto
05;Veneto;023;Verona;023077;Sant'Ambrogio di Valpolicella;023077;Sant'Ambrogio di Valpolicella;023;Verona;05;Veneto
05;Veneto;023;Verona;023078;Sant'Anna d'Alfaedo;023078;Sant'Anna d'Alfaedo;023;Verona;05;Veneto
05;Veneto;023;Verona;023079;San Zeno di Montagna;023079;San Zeno di Montagna;023;Verona;05;Veneto
05;Veneto;023;Verona;023080;Selva di Progno;023080;Selva di Progno;023;Verona;05;Veneto
05;Veneto;023;Verona;023081;Soave;023081;Soave;023;Verona;05;Veneto
05;Veneto;023;Verona;023082;Sommacampagna;023082;Sommacampagna;023;Verona;05;Veneto
05;Veneto;023;Verona;023083;Sona;023083;Sona;023;Verona;05;Veneto
05;Veneto;023;Verona;023084;Sorgà;023084;Sorgà;023;Verona;05;Veneto
05;Veneto;023;Verona;023085;Terrazzo;023085;Terrazzo;023;Verona;05;Veneto
05;Veneto;023;Verona;023086;Torri del Benaco;023086;Torri del Benaco;023;Verona;05;Veneto
05;Veneto;023;Verona;023087;Tregnago;023087;Tregnago;023;Verona;05;Veneto
05;Veneto;023;Verona;023088;Trevenzuolo;023088;Trevenzuolo;023;Verona;05;Veneto
05;Veneto;023;Verona;023089;Valeggio sul Mincio;023089;Valeggio sul Mincio;023;Verona;05;Veneto
05;Veneto;023;Verona;023090;Velo Veronese;023090;Velo Veronese;023;Verona;05;Veneto
05;Veneto;023;Verona;023091;Verona;023091;Verona;023;Verona;05;Veneto
05;Veneto;023;Verona;023092;Veronella;023092;Veronella;023;Verona;05;Veneto
05;Veneto;023;Verona;023093;Vestenanova;023093;Vestenanova;023;Verona;05;Veneto
05;Veneto;023;Verona;023094;Vigasio;023094;Vigasio;023;Verona;05;Veneto
05;Veneto;023;Verona;023095;Villa Bartolomea;023095;Villa Bartolomea;023;Verona;05;Veneto
05;Veneto;023;Verona;023096;Villafranca di Verona;023096;Villafranca di Verona;023;Verona;05;Veneto
05;Veneto;023;Verona;023097;Zevio;023097;Zevio;023;Verona;05;Veneto
05;Veneto;023;Verona;023098;Zimella;023098;Zimella;023;Verona;05;Veneto
05;Veneto;024;Vicenza;024001;Agugliaro;024001;Agugliaro;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024002;Albettone;024002;Albettone;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024003;Alonte;024003;Alonte;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024004;Altavilla Vicentina;024004;Altavilla Vicentina;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024005;Altissimo;024005;Altissimo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024006;Arcugnano;024006;Arcugnano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024007;Arsiero;024007;Arsiero;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024008;Arzignano;024008;Arzignano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024009;Asiago;024009;Asiago;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024010;Asigliano Veneto;024010;Asigliano Veneto;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024011;Barbarano Vicentino;024124;Barbarano Mossano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024012;Bassano del Grappa;024012;Bassano del Grappa;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024013;Bolzano Vicentino;024013;Bolzano Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024014;Breganze;024014;Breganze;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024015;Brendola;024015;Brendola;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024016;Bressanvido;024016;Bressanvido;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024017;Brogliano;024017;Brogliano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024018;Caldogno;024018;Caldogno;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024019;Caltrano;024019;Caltrano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024020;Calvene;024020;Calvene;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024021;Camisano Vicentino;024021;Camisano Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024022;Campiglia dei Berici;024022;Campiglia dei Berici;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024023;Campolongo sul Brenta;024125;Valbrenta;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024024;Carrè;024024;Carrè;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024025;Cartigliano;024025;Cartigliano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024026;Cassola;024026;Cassola;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024027;Castegnero;024027;Castegnero;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024028;Castelgomberto;024028;Castelgomberto;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024029;Chiampo;024029;Chiampo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024030;Chiuppano;024030;Chiuppano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024031;Cismon del Grappa;024125;Valbrenta;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024032;Cogollo del Cengio;024032;Cogollo del Cengio;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024033;Conco;024127;Lusiana Conco;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024034;Cornedo Vicentino;024034;Cornedo Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024035;Costabissara;024035;Costabissara;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024036;Creazzo;024036;Creazzo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024037;Crespadoro;024037;Crespadoro;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024038;Dueville;024038;Dueville;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024039;Enego;024039;Enego;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024040;Fara Vicentino;024040;Fara Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024041;Foza;024041;Foza;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024042;Gallio;024042;Gallio;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024043;Gambellara;024043;Gambellara;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024044;Gambugliano;024044;Gambugliano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024045;Grancona;024123;Val Liona;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024046;Grisignano di Zocco;024046;Grisignano di Zocco;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024047;Grumolo delle Abbadesse;024047;Grumolo delle Abbadesse;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024048;Isola Vicentina;024048;Isola Vicentina;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024049;Laghi;024049;Laghi;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024050;Lastebasse;024050;Lastebasse;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024051;Longare;024051;Longare;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024052;Lonigo;024052;Lonigo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024053;Lugo di Vicenza;024053;Lugo di Vicenza;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024054;Lusiana;024127;Lusiana Conco;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024055;Malo;024055;Malo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024056;Marano Vicentino;024056;Marano Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024057;Marostica;024057;Marostica;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024058;Mason Vicentino;024126;Colceresa;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024059;Molvena;024126;Colceresa;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024060;Montebello Vicentino;024060;Montebello Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024061;Montecchio Maggiore;024061;Montecchio Maggiore;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024062;Montecchio Precalcino;024062;Montecchio Precalcino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024063;Monte di Malo;024063;Monte di Malo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024064;Montegalda;024064;Montegalda;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024065;Montegaldella;024065;Montegaldella;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024066;Monteviale;024066;Monteviale;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024067;Monticello Conte Otto;024067;Monticello Conte Otto;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024068;Montorso Vicentino;024068;Montorso Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024069;Mossano;024124;Barbarano Mossano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024070;Mussolente;024070;Mussolente;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024071;Nanto;024071;Nanto;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024072;Nogarole Vicentino;024072;Nogarole Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024073;Nove;024073;Nove;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024074;Noventa Vicentina;024074;Noventa Vicentina;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024075;Orgiano;024075;Orgiano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024076;Pedemonte;024076;Pedemonte;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024077;Pianezze;024077;Pianezze;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024078;Piovene Rocchette;024078;Piovene Rocchette;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024079;Pojana Maggiore;024079;Pojana Maggiore;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024080;Posina;024080;Posina;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024081;Pove del Grappa;024081;Pove del Grappa;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024082;Pozzoleone;024082;Pozzoleone;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024083;Quinto Vicentino;024083;Quinto Vicentino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024084;Recoaro Terme;024084;Recoaro Terme;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024085;Roana;024085;Roana;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024086;Romano d'Ezzelino;024086;Romano d'Ezzelino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024087;Rosà;024087;Rosà;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024088;Rossano Veneto;024088;Rossano Veneto;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024089;Rotzo;024089;Rotzo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024090;Salcedo;024090;Salcedo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024091;Sandrigo;024091;Sandrigo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024092;San Germano dei Berici;024123;Val Liona;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024093;San Nazario;024125;Valbrenta;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024094;San Pietro Mussolino;024094;San Pietro Mussolino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024095;Santorso;024095;Santorso;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024096;San Vito di Leguzzano;024096;San Vito di Leguzzano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024097;Sarcedo;024097;Sarcedo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024098;Sarego;024098;Sarego;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024099;Schiavon;024099;Schiavon;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024100;Schio;024100;Schio;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024101;Solagna;024101;Solagna;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024102;Sossano;024102;Sossano;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024103;Sovizzo;024103;Sovizzo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024104;Tezze sul Brenta;024104;Tezze sul Brenta;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024105;Thiene;024105;Thiene;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024106;Tonezza del Cimone;024106;Tonezza del Cimone;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024107;Torrebelvicino;024107;Torrebelvicino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024108;Torri di Quartesolo;024108;Torri di Quartesolo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024110;Trissino;024110;Trissino;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024111;Valdagno;024111;Valdagno;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024112;Valdastico;024112;Valdastico;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024113;Valli del Pasubio;024113;Valli del Pasubio;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024114;Valstagna;024125;Valbrenta;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024115;Velo d'Astico;024115;Velo d'Astico;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024116;Vicenza;024116;Vicenza;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024117;Villaga;024117;Villaga;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024118;Villaverla;024118;Villaverla;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024119;Zanè;024119;Zanè;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024120;Zermeghedo;024120;Zermeghedo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024121;Zovencedo;024121;Zovencedo;024;Vicenza;05;Veneto
05;Veneto;024;Vicenza;024122;Zugliano;024122;Zugliano;024;Vicenza;05;Veneto
05;Veneto;025;Belluno;025001;Agordo;025001;Agordo;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025002;Alano di Piave;025002;Alano di Piave;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025003;Alleghe;025003;Alleghe;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025004;Arsiè;025004;Arsiè;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025005;Auronzo di Cadore;025005;Auronzo di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025006;Belluno;025006;Belluno;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025007;Borca di Cadore;025007;Borca di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025008;Calalzo di Cadore;025008;Calalzo di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025009;Castellavazzo;025071;Longarone;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025010;Cencenighe Agordino;025010;Cencenighe Agordino;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025011;Cesiomaggiore;025011;Cesiomaggiore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025012;Chies d'Alpago;025012;Chies d'Alpago;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025013;Cibiana di Cadore;025013;Cibiana di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025014;Colle Santa Lucia;025014;Colle Santa Lucia;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025015;Comelico Superiore;025015;Comelico Superiore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025016;Cortina d'Ampezzo;025016;Cortina d'Ampezzo;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025017;Danta di Cadore;025017;Danta di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025018;Domegge di Cadore;025018;Domegge di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025019;Falcade;025019;Falcade;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025020;Farra d'Alpago;025072;Alpago;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025021;Feltre;025021;Feltre;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025022;Fonzaso;025022;Fonzaso;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025023;Canale d'Agordo;025023;Canale d'Agordo;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025024;Forno di Zoldo;025073;Val di Zoldo;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025025;Gosaldo;025025;Gosaldo;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025026;Lamon;025026;Lamon;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025027;La Valle Agordina;025027;La Valle Agordina;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025028;Lentiai;025074;Borgo Valbelluna;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025029;Limana;025029;Limana;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025030;Livinallongo del Col di Lana;025030;Livinallongo del Col di Lana;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025031;Longarone;025071;Longarone;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025032;Lorenzago di Cadore;025032;Lorenzago di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025033;Lozzo di Cadore;025033;Lozzo di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025034;Mel;025074;Borgo Valbelluna;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025035;Ospitale di Cadore;025035;Ospitale di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025036;Pedavena;025036;Pedavena;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025037;Perarolo di Cadore;025037;Perarolo di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025038;Pieve d'Alpago;025072;Alpago;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025039;Pieve di Cadore;025039;Pieve di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025040;Ponte nelle Alpi;025040;Ponte nelle Alpi;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025041;Puos d'Alpago;025072;Alpago;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025042;Quero;025070;Quero Vas;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025043;Rivamonte Agordino;025043;Rivamonte Agordino;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025044;Rocca Pietore;025044;Rocca Pietore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025045;San Gregorio nelle Alpi;025045;San Gregorio nelle Alpi;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025046;San Nicolò di Comelico;025046;San Nicolò di Comelico;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025047;San Pietro di Cadore;025047;San Pietro di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025048;Santa Giustina;025048;Santa Giustina;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025049;San Tomaso Agordino;025049;San Tomaso Agordino;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025050;Santo Stefano di Cadore;025050;Santo Stefano di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025051;San Vito di Cadore;025051;San Vito di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025052;Sappada;030189;Sappada;030;Udine;06;Friuli-Venezia Giulia
05;Veneto;025;Belluno;025053;Sedico;025053;Sedico;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025054;Selva di Cadore;025054;Selva di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025055;Seren del Grappa;025055;Seren del Grappa;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025056;Sospirolo;025056;Sospirolo;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025057;Soverzene;025057;Soverzene;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025058;Sovramonte;025058;Sovramonte;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025059;Taibon Agordino;025059;Taibon Agordino;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025060;Tambre;025060;Tambre;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025061;Trichiana;025074;Borgo Valbelluna;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025062;Vallada Agordina;025062;Vallada Agordina;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025063;Valle di Cadore;025063;Valle di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025064;Vas;025070;Quero Vas;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025065;Vigo di Cadore;025065;Vigo di Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025066;Vodo Cadore;025066;Vodo Cadore;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025067;Voltago Agordino;025067;Voltago Agordino;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025068;Zoldo Alto;025073;Val di Zoldo;025;Belluno;05;Veneto
05;Veneto;025;Belluno;025069;Zoppè di Cadore;025069;Zoppè di Cadore;025;Belluno;05;Veneto
05;Veneto;026;Treviso;026001;Altivole;026001;Altivole;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026002;Arcade;026002;Arcade;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026003;Asolo;026003;Asolo;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026004;Borso del Grappa;026004;Borso del Grappa;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026005;Breda di Piave;026005;Breda di Piave;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026006;Caerano di San Marco;026006;Caerano di San Marco;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026007;Cappella Maggiore;026007;Cappella Maggiore;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026008;Carbonera;026008;Carbonera;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026009;Casale sul Sile;026009;Casale sul Sile;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026010;Casier;026010;Casier;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026011;Castelcucco;026011;Castelcucco;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026012;Castelfranco Veneto;026012;Castelfranco Veneto;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026013;Castello di Godego;026013;Castello di Godego;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026014;Cavaso del Tomba;026014;Cavaso del Tomba;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026015;Cessalto;026015;Cessalto;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026016;Chiarano;026016;Chiarano;026;Treviso;05;Veneto
05;Veneto;026;Treviso;026017;Cimadolmo;026017;Cimadolmo;026;Treviso;05;Veneto
